% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=541523, Wed Jan 14 15:18:57 2026
1 8 -0.15921315452423596 -0.09050528821195516 0.06621792432732698 0.1007316827126413 0.9157774631044643 0.9324796794194103 1.0235700366061187 1.1154091920465663
2 16 -0.15921315452423596 -0.09050528821195516 0.06621792432732698 0.1007316827126413 0.9157774631044643 0.9324796794194103 1.0235700366061187 1.1154091920465663
3 24 -0.15921315452423596 -0.09050528821195516 0.06621792432732698 0.1007316827126413 0.9157774631044643 0.9324796794194103 1.0235700366061187 1.1154091920465663
4 32 -0.15921315452423596 -0.09050528821195516 0.06621792432732698 0.1007316827126413 0.9157774631044643 0.9324796794194103 1.0235700366061187 1.1154091920465663
5 40 -0.1553585957253615 -0.08388068771050428 0.06087050708919685 0.07578768410827522 0.8965216662714429 0.9538009518893927 1.0424846821602913 1.0953256746474629
6 48 -0.1553585957253615 -0.08388068771050428 0.06087050708919685 0.07578768410827522 0.8965216662714429 0.9538009518893927 1.0424846821602913 1.0953256746474629
7 56 -0.1553585957253615 -0.08388068771050428 0.06087050708919685 0.07578768410827522 0.8965216662714429 0.9538009518893927 1.0424846821602913 1.0953256746474629
8 64 -0.1553585957253615 -0.08388068771050428 0.06087050708919685 0.07578768410827522 0.8965216662714429 0.9538009518893927 1.0424846821602913 1.0953256746474629
9 72 -0.5775306246277147 -0.28779949082772327 -0.007927477478650392 0.09278024225998002 0.6329191050319205 0.8376840906922116 1.1351321576362832 1.2685321262730211
10 80 -0.5775306246277147 -0.28779949082772327 -0.007927477478650392 0.09278024225998002 0.6329191050319205 0.8376840906922116 1.1351321576362832 1.2685321262730211
11 88 -0.5775306246277147 -0.28779949082772327 -0.007927477478650392 0.09278024225998002 0.6329191050319205 0.8376840906922116 1.1351321576362832 1.2685321262730211
12 96 -0.5775306246277147 -0.28779949082772327 -0.007927477478650392 0.09278024225998002 0.6329191050319205 0.8376840906922116 1.1351321576362832 1.2685321262730211
13 104 -0.7251910781084153 -0.47928938119949277 0.09012982153210539 0.2525051883758649 0.4298764134186091 0.7796994114679445 1.095436125097728 1.4167903136222273
14 112 -0.7251910781084153 -0.47928938119949277 0.09012982153210539 0.2525051883758649 0.4298764134186091 0.7796994114679445 1.095436125097728 1.4167903136222273
15 120 -0.7251910781084153 -0.47928938119949277 0.09012982153210539 0.2525051883758649 0.4298764134186091 0.7796994114679445 1.095436125097728 1.4167903136222273
16 128 -0.7251910781084153 -0.47928938119949277 0.09012982153210539 0.2525051883758649 0.4298764134186091 0.7796994114679445 1.095436125097728 1.4167903136222273
17 136 -0.7119330632868099 -0.59140783189059 0.08721271985085144 0.15274283665785157 0.30518847039441344 0.7856990206566038 1.1334905709023415 1.4158870619343396
18 144 -0.7119330632868099 -0.59140783189059 0.08721271985085144 0.15274283665785157 0.30518847039441344 0.7856990206566038 1.1334905709023415 1.4158870619343396
19 152 -0.7119330632868099 -0.59140783189059 0.08721271985085144 0.15274283665785157 0.30518847039441344 0.7856990206566038 1.1334905709023415 1.4158870619343396
20 160 -0.7119330632868099 -0.59140783189059 0.08721271985085144 0.15274283665785157 0.30518847039441344 0.7856990206566038 1.1334905709023415 1.4158870619343396
21 168 -0.6508855114991492 -0.40239052476620707 -0.1730315009674575 0.0694709721806113 0.2670082959361704 0.9205775620623037 1.1596300931035004 1.3177638518708334
22 176 -0.6508855114991492 -0.40239052476620707 -0.1730315009674575 0.0694709721806113 0.2670082959361704 0.9205775620623037 1.1596300931035004 1.3177638518708334
23 184 -0.6508855114991492 -0.40239052476620707 -0.1730315009674575 0.0694709721806113 0.2670082959361704 0.9205775620623037 1.1596300931035004 1.3177638518708334
24 192 -0.6508855114991492 -0.40239052476620707 -0.1730315009674575 0.0694709721806113 0.2670082959361704 0.9205775620623037 1.1596300931035004 1.3177638518708334
25 200 -0.7021978199175704 -0.5309032607847066 0.011840790079295924 0.12257427167855978 0.2228740863953714 0.921125048451815 1.0105884824503693 1.4424169667148024
26 208 -0.7021978199175704 -0.5309032607847066 0.011840790079295924 0.12257427167855978 0.2228740863953714 0.921125048451815 1.0105884824503693 1.4424169667148024
27 216 -0.7021978199175704 -0.5309032607847066 0.011840790079295924 0.12257427167855978 0.2228740863953714 0.921125048451815 1.0105884824503693 1.4424169667148024
28 224 -0.7021978199175704 -0.5309032607847066 0.011840790079295924 0.12257427167855978 0.2228740863953714 0.921125048451815 1.0105884824503693 1.4424169667148024
29 232 -0.7460273245666289 -0.4334407613083215 -0.10201472199172215 -0.02499490009267106 0.180829504742533 0.8805227598841056 1.1568360632031742 1.3615104415366157
30 240 -0.7460273245666289 -0.4334407613083215 -0.10201472199172215 -0.02499490009267106 0.180829504742533 0.8805227598841056 1.1568360632031742 1.3615104415366157
31 248 -0.7460273245666289 -0.4334407613083215 -0.10201472199172215 -0.02499490009267106 0.180829504742533 0.8805227598841056 1.1568360632031742 1.3615104415366157
32 256 -0.7460273245666289 -0.4334407613083215 -0.10201472199172215 -0.02499490009267106 0.180829504742533 0.8805227598841056 1.1568360632031742 1.3615104415366157
33 264 -0.6315347516179257 -0.49869782662032125 -0.144232805138935 0.27259780545276713 0.18011813998739945 0.8468518353950582 1.0796209823466232 1.4438898708047
