% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=541523, Wed Jan 14 15:18:57 2026, <python>{}</python>
1 8 0.4433482987633754 1.0000375007031337 20.617421962868672 2.0617421962868672e+01 92.76312739330749 496.015307840308 151.15272316799513 36.37861930876299 nan 0.0   
2 16 0.4024077442417034 1.3756586846264354 11.92292638487569 1.1922926384875691e+01 88.54188622746449 268.7727150540326 70.12328471234517 39.20857157124013 nan 0.0   
3 24 0.3401694643012102 1.472645774339615 7.597348924617947 7.5973489246179469e+00 57.08475726005616 217.2274779929019 45.75118262200141 21.187211290252545 nan 0.0   
4 32 0.2989949298366598 1.5003935397513208 7.597348924617947 8.3393941875303366e+00 39.03746160911603 48.60549128130517 24.21221863846851 16.744746373642233 nan 0.0   
5 40 0.28640658749182835 1.4077852409667764 7.597348924617947 8.2783316652073964e+00 31.308674038221433 62.633024605822975 11.51050451764791 21.265333812466253 nan 0.0   
6 48 0.2825612200666977 1.4369171771694451 6.120554456619123 6.1205544566191232e+00 25.85983219332055 132.8288433789358 41.485987750895795 11.947203030454043 nan 0.0   
7 56 0.27617682978431995 1.5551390418269708 6.120554456619123 6.4934781754677537e+00 44.32569236807073 56.31776874878911 38.62328388479863 11.18918592284593 nan 0.0   
8 64 0.24803106927730068 1.7477779694275486 6.120554456619123 8.2535252277410258e+00 21.782438118387212 63.22590793512553 21.22093153456415 12.524745534190288 nan 0.0   
9 72 0.22243263879569763 1.9696173831939034 6.002650411024282 6.0026504110242822e+00 12.470661548981145 42.31379502422229 6.888423373880922 8.85985756173471 nan 0.0   
10 80 0.20181390817186654 2.0736822769272654 2.116831446143064 2.1168314461430642e+00 13.555112790525538 15.179176528960252 10.058087482860914 4.4302165927262624 nan 0.0   
11 88 0.17232687841351782 2.0461180879425602 1.5718879524792364 1.5718879524792364e+00 13.073329023740392 17.82896551243318 8.247451803998329 5.61507785202088 nan 0.0   
12 96 0.13892990629715346 2.1951158283852577 1.5718879524792364 2.2286813254602009e+00 5.716006706940889 8.038329680539519 3.6451331106616287 3.079672169853028 nan 0.0   
13 104 0.14759802847328227 2.773596886609239 1.1921981007653661 1.1921981007653661e+00 3.1005767161697513 6.27375625238367 2.299307043261896 2.211805733655831 nan 0.0   
14 112 0.12804878173283044 3.300184913423691 1.1921981007653661 1.7099193666438750e+00 4.508866644621247 6.712220527771907 2.674782379773477 3.4160036316493434 nan 0.0   
15 120 0.11267568212393886 3.2187503353961824 1.039368356216074 1.0393683562160740e+00 3.64658918219466 5.927023449069834 2.1598714338950566 2.323696554338194 nan 0.0   
16 128 0.11858486554528264 3.504876554077301 0.9915476172947891 9.9154761729478913e-01 1.8656038660082856 5.832014009090127 2.0998633186239037 1.435966269967723 nan 0.0   
17 136 0.11780340452352736 3.647310370361489 0.9915476172947891 1.4570863789784543e+00 3.7488947024895127 5.604605897919501 2.245580664277452 1.9054153410121808 nan 0.0   
18 144 0.10056532463708104 4.739584325502206 0.9915476172947891 1.3192773962068696e+00 3.28641672984923 7.190524907425858 3.637808987193101 1.6742006196192978 nan 0.0   
19 152 0.09657581250327281 4.976360475892419 0.8582524506445869 8.5825245064458688e-01 1.9222985114593272 2.4454433079533286 0.998462198717633 1.1757379647201875 nan 0.0   
20 160 0.1109790738819737 5.297016710343361 0.8582524506445869 1.2557060637162496e+00 1.8336129252777558 2.629903980123153 0.7701470893974687 1.4195637389779119 nan 0.0   
21 168 0.09066791656869724 4.524169012089094 0.8312974971344856 8.3129749713448564e-01 1.5099987101155699 5.6974143724192405 1.2338217797461715 1.1779422041016283 nan 0.0   
