% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=541523, Wed Jan 14 15:18:57 2026
1 8 -0.08984188121852313 -0.06482603907950199 0.07944304413904986 0.1486346409593466 0.8825637478323209 0.9705759808478809 1.0615901906884866 1.073354444462464
2 16 -0.11622604113343818 -0.045311340443168105 0.08056280482248598 0.15478573956742536 0.8825637478323209 0.9705759808478809 1.0615901906884866 1.073354444462464
3 24 -0.08489264886588943 -0.06498213293280894 0.1696310006136333 0.19465644756955447 0.8825637478323209 0.9705759808478809 1.0615901906884866 1.073354444462464
4 32 -0.05131053036303095 0.009175105506747928 0.1575756156270073 0.2077973598265433 0.8825637478323209 0.9705759808478809 1.0615901906884866 1.073354444462464
5 40 -0.08732189011743882 -0.05780188117248987 0.08605009449582705 0.15496934275478222 0.8997862027101028 0.9503272370952551 1.0381683654600493 1.099758781190422
6 48 -0.032676508506338436 0.03821782851064746 0.14838032338735022 0.29256205203218644 0.8997862027101028 0.9503272370952551 1.0381683654600493 1.099758781190422
7 56 -0.18145405963422648 0.04473923417603762 0.2170506006058346 0.3801325083847912 0.8997862027101028 0.9503272370952551 1.0381683654600493 1.099758781190422
8 64 -0.07683294295161816 0.14574586132281778 0.30260373225198756 0.49595914949320524 0.8997862027101028 0.9503272370952551 1.0381683654600493 1.099758781190422
9 72 -0.01252387448078135 0.09167139826225229 0.3021497957225142 0.5782239475089377 0.6383658658557263 0.8298354016074703 1.1055250483596222 1.29679473896168
10 80 0.02234647797827307 0.08300111196323279 0.3061173023032772 0.5857174787562901 0.6383658658557263 0.8298354016074703 1.1055250483596222 1.29679473896168
11 88 0.11239810999082553 0.1672900137045318 0.31991869259127076 0.569681940443734 0.6383658658557263 0.8298354016074703 1.1055250483596222 1.29679473896168
12 96 0.08968571225980375 0.1616226876388689 0.42913090760708167 0.6475216289011417 0.6383658658557263 0.8298354016074703 1.1055250483596222 1.29679473896168
