% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=541523, Wed Jan 14 15:18:57 2026, <python>{}</python>
1 8 0.4433482987633754 0 0 0.45823804983424254 0.4501559785760207 0.3677010277892098 0.42938125163240176
2 16 0.4024077442417034 0 0 0.4466717685702746 0.34274899883679005 0.33171488886211986 0.37319848558504337
3 24 0.3401694643012102 0 0 0.3473835097856087 0.29597429685044874 0.2808309474594587 0.2752050430561307
4 32 0.2989949298366598 0 0 0.2900597459556109 0.2416011364547569 0.23915302070159664 0.23822647580190817
5 40 0.28640658749182835 0 0 0.2784946077075137 0.21417984123467082 0.21410094293565488 0.22685616745683274
6 48 0.2825612200666977 0 0 0.26625846253028335 0.22392186253004043 0.21586982134475738 0.20262267031939252
7 56 0.27617682978431995 0 0 0.2559673524003383 0.2022082687368932 0.20502555749239743 0.20962614884542655
8 64 0.24803106927730068 0 0 0.23179591331980842 0.1900803668227256 0.1872353803551781 0.1750943104985707
9 72 0.22243263879569763 0 0 0.19544473161586592 0.16131100852909608 0.16994273522088835 0.15285484115212783
10 80 0.20181390817186654 0 0 0.1738740611281201 0.1482442945240366 0.13983988066870218 0.1347475654127703
11 88 0.17232687841351782 0 0 0.13845913406854088 0.12480653086473373 0.1090217639818809 0.11692312768927039
12 96 0.13892990629715346 0 0 0.11099177139858066 0.09501532444437952 0.0887149482013752 0.09120118308854878
13 104 0.14759802847328227 0 0 0.12408320513806842 0.1213013079906386 0.10035361459498984 0.09144928969005812
14 112 0.12804878173283044 0 0 0.09942053163683932 0.10197320803337456 0.07999629517393061 0.0753363943798797
15 120 0.11267568212393886 0 0 0.08803692111169963 0.09182312321931407 0.06617023580695608 0.06940470639856527
16 128 0.11858486554528264 0 0 0.0868348457243889 0.09767891147435727 0.07716794614689862 0.07746472437835374
17 136 0.11780340452352736 0 0 0.08585917414323725 0.10330209685185655 0.08221416312722012 0.07786268626850677
18 144 0.10056532463708104 0 0 0.06796276652992746 0.08685184597202607 0.07158971449177239 0.06880779588664954
19 152 0.09657581250327281 0 0 0.06598421397418461 0.08662215509211899 0.07112565776701713 0.0681760267270175
20 160 0.1109790738819737 0 0 0.07901791642403784 0.09820893513764893 0.08709433357215614 0.06914001640837222
21 168 0.09066791656869724 0 0 0.06256938427303567 0.08135843823304532 0.07301197844943741 0.05591941509012644
22 176 0.07341837861026014 0 0 0.04845403826321532 0.06442152084704995 0.05692425270002598 0.04527919585191595
23 184 0.06902894099836666 0 0 0.04552606752832751 0.05988534696208913 0.051526333453667805 0.040806191398849175
24 192 0.06057756089118853 0 0 0.039040115429868925 0.052174953955312395 0.046486631022080394 0.035353351856043026
25 200 0.05348607741313097 0 0 0.033829527966514936 0.045470776960677084 0.04092587879768255 0.030958163844428205
26 208 0.0486711168291284 0 0 0.03179246176712815 0.04349605744556594 0.038087006437323434 0.02934130293006519
27 216 0.04261457060918919 0 0 0.026155075827887776 0.03574844695420011 0.03195038744913837 0.023288066023975835
28 224 0.03984388144931884 0 0 0.025240455057672286 0.03480235684769464 0.031190958434316973 0.023050121921881717
29 232 0.03380354818184415 0 0 0.01959369886105183 0.027733448847539473 0.025043321913540063 0.018581677683416353
30 240 0.030217755234507676 0 0 0.017523170924230735 0.024644422028707372 0.02200689810423523 0.016737950148465915
