% # columns="iter, evals, sigma, 0, fitness, xbest" seed=541523, Wed Jan 14 15:18:57 2026, <python>{}</python>
1 8 0.4433482987633754 0 20.617421962868672 -0.6010065880733212 0.5095006569633848 0.027481083155376708 0.3054070710913145
2 16 0.4024077442417034 0 11.92292638487569 0.5083636836823479 0.3819588599173184 -0.12349412055165035 0.12724361744799373
3 24 0.3401694643012102 0 7.597348924617947 0.012412617035829104 -0.10404459733886451 0.20113626116267902 0.06440553999720738
4 32 0.2989949298366598 0 8.339394187530337 0.5723379411609817 0.3546431428207189 -0.01533480176992004 0.21575108043542238
5 40 0.28640658749182835 0 8.278331665207396 0.5640548327289239 0.3782907961751057 -0.05269898305648174 0.1576355369908784
6 48 0.2825612200666977 0 6.120554456619123 0.7088415907489558 0.6409317070472835 0.3203054741665068 0.2671713566019378
7 56 0.27617682978431995 0 6.493478175467754 0.730156174469585 0.5333617724526849 0.17561330444174514 -0.17744367453998117
8 64 0.24803106927730068 0 8.253525227741026 0.272042706345171 0.07399468091653466 -0.21751288162741547 -0.016829466618545206
9 72 0.22243263879569763 0 6.002650411024282 0.49226120645503185 0.10858813516758817 0.1143498215027894 -0.10205823939880165
10 80 0.20181390817186654 0 2.116831446143064 0.6626387324837524 0.4279812890180319 0.12955721781530227 0.09542290141522006
11 88 0.17232687841351782 0 1.5718879524792364 0.5925712805890984 0.4006592068680841 0.19431448368749704 0.05730018238381955
12 96 0.13892990629715346 0 2.228681325460201 0.6043865737393757 0.3494613212717995 0.039824476717435636 -0.014127869985781315
13 104 0.14759802847328227 0 1.1921981007653661 0.7371167532470463 0.5806533845373181 0.28340268499288296 0.07287435326580831
14 112 0.12804878173283044 0 1.709919366643875 0.6094273403473415 0.4352777958194111 0.22547689819927524 0.0190772159274778
15 120 0.11267568212393886 0 1.039368356216074 0.7123749705936226 0.5279892018870729 0.29050216341702817 0.12618026352843206
16 128 0.11858486554528264 0 0.9915476172947891 0.7021999872245928 0.5071828243995006 0.257128494867288 0.09582355307698544
17 136 0.11780340452352736 0 1.4570863789784543 0.7766851290993115 0.665827940795074 0.3736340658957527 0.1556571851048637
